Start_date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR(2019),11YR(2010),28YR(1993),Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/28/2020,  1/3/2021,Housing,0,1,-100,0,1,-100,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Petit Larceny,10,14,-28.6,54,79,-31.6,2,3,-33.3,-50,0,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Misd. Assault,7,8,-12.5,24,29,-17.2,4,5,-20,-42.9,-42.9,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,3,2,50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,2,4,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Robbery,3,2,50,13,12,8.3,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Fel. Assault,7,7,0,22,25,-12,3,3,0,0,0,-70,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Burglary,0,1,-100,11,7,57.1,0,1,-100,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,4,10,-60,13,23,-43.5,0,8,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,6,2,200,1,1,0,0,***.*,-50,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,TOTAL,15,21,-28.57,68,73,-6.85,4,13,-69.23,-55.56,-33.33,-87.1,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,1,2,-50,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Housing,3,6,-50,11,14,-21.4,0,1,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Petit Larceny,15,12,25,70,54,29.6,6,4,50,-33.3,100,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Misd. Assault,13,9,44.4,37,34,8.8,3,3,0,-66.7,-50,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,2,0,***.*,5,6,-16.7,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,0,***.*,3,3,0,1,0,***.*,-50,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,2,1,100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,32nd Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,0,***.*,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Robbery,1,6,-83.3,12,17,-29.4,0,3,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,3,-66.7,10,8,25,1,2,-50,-50,-50,-87.5,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Burglary,3,0,***.*,10,8,25,2,0,***.*,***.*,***.*,-66.7,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,3,6,-50,19,27,-29.6,1,1,0,***.*,***.*,-50,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,5,2,150,0,0,***.*,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,TOTAL,9,16,-43.75,56,62,-9.68,4,6,-33.33,0,0,-85.71,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,4,2,100,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Housing,1,0,***.*,1,0,***.*,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,12,6,100,54,41,31.7,2,4,-50,0,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,6,7,-14.3,17,24,-29.2,6,3,100,-14.3,500,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,0,0,***.*,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,1,6,-83.3,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,30th Precinct
  12/28/2020,  1/3/2021,Murder,0,1,-100,0,1,-100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Rape,1,2,-50,2,2,0,1,1,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Robbery,2,1,100,8,10,-20,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,7,-85.7,10,19,-47.4,1,2,-50,***.*,-66.7,-88.9,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Burglary,2,2,0,11,4,175,0,2,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,5,9,-44.4,28,32,-12.5,2,4,-50,***.*,***.*,0,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,3,0,***.*,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,TOTAL,12,22,-45.45,62,68,-8.82,5,9,-44.44,25,-16.67,-75,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,2,3,-33.3,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Housing,0,1,-100,4,2,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,21,17,23.5,86,90,-4.4,7,4,75,-12.5,40,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,13,7,85.7,30,24,25,6,1,500,20,20,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,2,-50,4,3,33.3,1,1,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,1,0,5,2,150,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,1,-100,0,3,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,28th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,1,-100,0,0,***.*,***.*,-100,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Rape,0,1,-100,0,1,-100,0,1,-100,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Robbery,1,1,0,6,6,0,0,0,***.*,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,0,0,***.*,6,7,-14.3,0,0,***.*,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Burglary,0,2,-100,9,6,50,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,1,2,-50,13,22,-40.9,0,1,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,3,2,50,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,TOTAL,3,7,-57.14,37,45,-17.78,0,2,-100,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,1,2,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Housing,1,0,***.*,7,6,16.7,0,0,***.*,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,7,12,-41.7,31,56,-44.6,3,3,0,-40,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,1,6,-83.3,7,19,-63.2,1,1,0,-50,-50,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,0,1,-100,0,1,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,26th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Robbery,3,2,50,14,13,7.7,1,1,0,-66.7,0,-50,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,11,7,57.1,24,25,-4,4,4,0,300,***.*,-50,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Burglary,3,4,-25,9,6,50,1,1,0,***.*,***.*,-50,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,5,8,-37.5,26,29,-10.3,1,5,-80,0,-50,-66.7,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,4,0,***.*,1,0,***.*,***.*,0,-66.7,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,TOTAL,23,21,9.52,78,73,6.85,8,11,-27.27,60,100,-55.56,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Housing,4,3,33.3,10,9,11.1,3,2,50,200,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,5,23,-78.3,46,110,-58.2,2,9,-77.8,-80,-50,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,7,12,-41.7,22,48,-54.2,0,8,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,1,1,0,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,1,-100,1,3,-66.7,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,1,-100,2,1,100,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,25th Precinct
  12/28/2020,  1/3/2021,Murder,0,1,-100,0,1,-100,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Robbery,1,4,-75,4,12,-66.7,0,1,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,2,0,***.*,15,9,66.7,1,0,***.*,-50,***.*,-66.7,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Burglary,4,7,-42.9,15,19,-21.1,0,3,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,4,10,-60,15,45,-66.7,1,3,-66.7,-75,0,-85.7,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,6,4,50,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,TOTAL,12,22,-45.45,56,90,-37.78,2,8,-75,-75,-50,-90.48,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,2,3,-33.3,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Housing,1,2,-50,5,7,-28.6,0,0,***.*,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,23,36,-36.1,100,128,-21.9,6,11,-45.5,-33.3,-40,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,8,4,100,24,19,26.3,2,2,0,-33.3,-71.4,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,3,-100,0,5,-100,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,1,-100,0,1,-100,0,1,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,24th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Rape,2,0,***.*,2,2,0,1,0,***.*,0,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Robbery,2,6,-66.7,15,13,15.4,0,2,-100,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Fel. Assault,5,7,-28.6,34,35,-2.9,2,2,0,-33.3,***.*,-77.8,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Burglary,0,1,-100,8,10,-20,0,0,***.*,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,6,7,-14.3,26,22,18.2,2,3,-33.3,0,***.*,100,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,0,***.*,4,2,100,0,0,***.*,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,TOTAL,15,21,-28.57,90,84,7.14,5,7,-28.57,-54.55,0,-76.19,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,1,3,-66.7,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Housing,5,4,25,31,32,-3.1,4,1,300,33.3,100,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Petit Larceny,7,14,-50,51,62,-17.7,0,3,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Misd. Assault,9,11,-18.2,40,47,-14.9,6,8,-25,20,0,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,2,0,***.*,2,4,-50,1,0,***.*,0,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,2,0,8,6,33.3,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,1,-100,4,2,100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,23rd Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Robbery,0,1,-100,0,1,-100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,0,***.*,1,0,***.*,1,0,***.*,***.*,***.*,0,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Burglary,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,1,0,***.*,1,2,-50,1,0,***.*,0,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,TOTAL,2,1,100,2,3,-33.33,2,0,***.*,100,***.*,0,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Petit Larceny,0,1,-100,1,2,-50,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Misd. Assault,1,1,0,3,1,200,1,1,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Central Park Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Robbery,5,1,400,8,10,-20,1,1,0,***.*,0,-83.3,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,5,1,400,7,3,133.3,3,0,***.*,50,50,200,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Burglary,8,2,300,15,19,-21.1,2,1,100,100,***.*,-60,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,11,11,0,38,57,-33.3,3,5,-40,-25,200,-81.3,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,1,1,0,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,TOTAL,30,15,100,69,91,-24.18,9,7,28.57,28.57,125,-75.68,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,1,4,-75,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Housing,2,2,0,4,2,100,1,1,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,37,20,85,138,84,64.3,15,10,50,50,275,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,1,3,-66.7,6,23,-73.9,1,0,***.*,***.*,0,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,0,2,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,0,***.*,3,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,20th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Robbery,1,4,-75,18,11,63.6,0,2,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,0,***.*,5,5,0,1,0,***.*,-50,0,-75,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Burglary,6,3,100,17,25,-32,3,0,***.*,50,0,-78.6,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,17,28,-39.3,84,129,-34.9,2,14,-85.7,-86.7,-71.4,-90.9,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,8,7,14.3,1,0,***.*,***.*,***.*,-97.4,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,TOTAL,26,36,-27.78,132,178,-25.84,7,16,-56.25,-63.16,-36.36,-92.55,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Transit,1,2,-50,3,4,-25,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,4,2,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,38,40,-5,205,208,-1.4,11,14,-21.4,-21.4,-15.4,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,1,8,-87.5,17,32,-46.9,0,3,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,1,-100,2,5,-60,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,19th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Robbery,4,3,33.3,13,7,85.7,1,2,-50,0,0,-87.5,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Fel. Assault,4,5,-20,9,11,-18.2,2,3,-33.3,0,0,-50,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Burglary,1,5,-80,16,13,23.1,0,2,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Gr. Larceny,21,42,-50,86,157,-45.2,5,15,-66.7,-44.4,-61.5,-91.2,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
